sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_1;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_2;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_3;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_4;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_5;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_6;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
sexo_0;tipo_0;idea_0;barrio_0;0;0;fecha_7;0;linea_0
